Datum,Klantennummer,Artikelnummer,IsLeeggoed,Omschrijving,AantalGeboekt,Basiseenheid,OmzetInEuroNaKorting,TotaleKorting
2016-10-15,101492,1009220,false,Alvinne Wild West Grape Edition 24/33cl,48,FLES,124.41,0
2016-10-15,101492,1009223,false,Alvinne Cuvee Sofie Keykeg 20L,1,KEYKEG,87.63,0
2016-10-15,101492,1009227,false,Alvinne Sour'ire De Mortagne Smoked Peaches Keykeg,1,KEYKEG,101.01,0
2016-10-15,101492,E1180,true,"Leeggoed € 11,80",0,STUK,0,0
2016-10-15,101492,E1200,true,"Leeggoed € 12,00",-1,STUK,-12,0
2016-10-15,101492,E240,true,"Leeggoed € 2,4",4,STUK,9.6,0
2016-10-15,101492,E280,true,Leeggoed € 2.80,1,STUK,2.8,0
2016-10-15,101492,E3000,true,"Leeggoed € 30,00",-17,STUK,-510,0
2016-10-15,101492,E3700,true,Leeggoed € 37,1,STUK,37,0
2016-10-15,101492,E450,true,"Leeggoed € 4,50",32,STUK,144,0
2016-10-15,101492,E4500,true,"Leeggoed € 45,00",1,STUK,45,0
2016-10-15,101492,E4800,true,"Leeggoed € 48,00",1,STUK,48,0
2016-10-15,101492,E500,true,"Leeggoed € 5,00",-2,STUK,-10,0
2016-10-15,101492,E600,true,"Leeggoed € 6,00",-1,STUK,-6,0
2016-10-15,101492,E6000,true,Leeggoed € 60,6,STUK,360,0
2016-10-15,101492,E650,true,"Leeggoed € 6,50",-1,STUK,-6.5,0
2016-10-15,101492,E700,true,"Leeggoed € 7,00",26,STUK,182,0
2016-10-15,101492,E800,true,Leeggoed € 8,13,STUK,104,0
2016-10-15,102017,1001436,false,Boon Kriek OW 12/75cl,24,FLES,62.9,0
2016-10-15,102017,1001438,false,Boon Gueuze Mariage Parf. 12/37.5cl,48,FLES,79.35,0
2016-10-15,102017,1001528,false,"Oud Beersel Gueuze 12/37,5cl",48,FLES,107.22,0
2016-10-15,102017,1001996,false,Avec Les Bons Voeux Dupont 12/75cl,36,FLES,75.61,0
2016-10-15,102017,1002026,false,Fantome Saison 12/75cl,12,FLES,40.21,0
2016-10-15,102017,1002045,false,De Ranke Guldenberg 24/33cl,144,FLES,129.19,0
2016-10-15,102017,1002177,false,La Bière Darbyste 12/75cl,120,FLES,279.99,0
2016-10-15,102017,1002210,false,La Moneuse 12/75cl,24,FLES,56.43,0
2016-10-15,102017,1002387,false,Saison d'Epautre 12/75cl,24,FLES,56,0
2016-10-15,102017,1002522,false,Monk's Stout Dupont 24/33cl,48,FLES,31.23,0
2016-10-15,102017,1004636,false,"Avec Les Bons Voeux Dupont 24/37,5cl",72,FLES,84.88,0
2016-10-15,102017,1004945,false,De Ranke Saison De Dottignies 24/33cl,48,FLES,39.09,0
2016-10-15,102017,1005920,false,Straffe Hendrik Heritage 6/75cl,24,FLES,178,0
2016-10-15,102017,1005931,false,La Vermontoise 12/75cl,60,FLES,140.03,0
2016-10-15,102017,1006749,false,Boon Oude Kriek Pet,4,KEYKEG,286.22,0
2016-10-15,102017,1006751,false,Boon Lambiek 2 jaar Keykeg,5,KEYKEG,264.92,0
2016-10-15,102017,1008098,false,Spencer,72,FLES,132.69,0
2016-10-15,102017,1008818,false,Boon Framboise Pet,2,KEYKEG,144.55,0
2016-10-15,102017,E240,true,"Leeggoed € 2,4",27,STUK,64.8,0
2016-10-15,102017,E450,true,"Leeggoed € 4,50",-11,STUK,-49.5,0
2016-10-15,102017,E690,true,"Leeggoed € 6,90",3,STUK,20.7,0
2016-10-15,102017,E700,true,"Leeggoed € 7,00",-1,STUK,-7,0
2016-10-15,102027,1005453,false,La Corne Tripel 24/33cl,24,FLES,32.6,0
2016-10-15,102027,1009156,false,Naparbier Kong Wheat Ipa Keykeg 20L,1,KEYKEG,86.77,0
2016-10-15,102027,1009157,false,Naparbier Mad Clown Keykeg 20L,1,KEYKEG,76.16,0
2016-10-15,102027,1009220,false,Alvinne Wild West Grape Edition 24/33cl,24,FLES,67.8,0
2016-10-15,102027,E240,true,"Leeggoed € 2,4",2,STUK,4.8,0
2016-10-15,100017,1001263,false,Duvel Glas,12,STUK,17.85,0
2016-10-15,100017,1001428,false,"Boon Oude Gueuze 12/37,5cl",24,FLES,29.62,0
2016-10-15,100017,1001435,false,Boon Kriek 12/37.5cl,24,FLES,32.8,0
2016-10-15,100017,1001511,false,Lindemans Kriek 24/25cl,192,FLES,113.52,0
2016-10-15,100017,1001518,false,Mort Subite Gueuze 20/37.5cl,80,FLES,103.77,0
2016-10-15,100017,1001525,false,Mort Subite Kriek Original 20/37.5cl,40,FLES,56.66,0
2016-10-15,100017,1001646,false,Jupiler 24/25cl,72,FLES,25.14,0
2016-10-15,100017,1001660,false,Stella Artois 24/25cl,72,FLES,25.37,0
2016-10-15,100017,1001693,false,Delirium Christmas 12/75cl,12,FLES,40.88,0
2016-10-15,100017,1001726,false,N'ice Chouffe 12/75cl,60,FLES,181.57,0
2016-10-15,100017,1001752,false,Achel Bruin 24/33cl,72,FLES,68.18,0
2016-10-15,100017,1001756,false,Trappiste 12 24/33cl,72,FLES,448.8,0
2016-10-15,100017,1001757,false,Trappiste 6 24/33cl,24,FLES,129.68,0
2016-10-15,100017,1001758,false,Trappiste 8 24/33cl,48,FLES,220.43,0
2016-10-15,100017,1001796,false,Achel blond 24/33cl,72,FLES,68.18,0
2016-10-15,100017,1001824,false,Bush de Noel premium 6/75cl,36,FLES,143.59,0
2016-10-15,100017,1001903,false,Brugse Zot Blond 24/33cl,72,FLES,60.22,0
2016-10-15,100017,1001920,false,Corsendonk Agnus 24/33cl,48,FLES,36.74,0
2016-10-15,100017,1001922,false,Cuvee de Ciney Blond 24/25cl,48,FLES,38.86,0
2016-10-15,100017,1001923,false,Cuvee de Ciney Donker 24/25cl,48,FLES,38.86,0
2016-10-15,100017,1001933,false,Corsendonk Pater 24/33cl,24,FLES,18.67,0
2016-10-15,100017,1001934,false,Corsendonk Pater 6/75cl,48,FLES,110.33,0
2016-10-15,100017,1001936,false,Corsendonk X-mas 24/25cl,72,FLES,46.95,0
2016-10-15,100017,1001940,false,Chimay Blauw 24/33cl,72,FLES,76.8,0
2016-10-15,100017,1001941,false,Chimay Grand Reserve 12/75cl,12,FLES,31.31,0
2016-10-15,100017,1001942,false,Chimay Rood 24/33cl,48,FLES,39.55,0
2016-10-15,100017,1001944,false,Chimay Wit 24/33cl,48,FLES,42.87,0
2016-10-15,100017,1001961,false,Duvel 24/33cl,192,FLES,158.95,0
2016-10-15,100017,1001969,false,Duchesse De Bourgogne 24/25cl,96,FLES,75.45,0
2016-10-15,100017,1002059,false,G.Carolus Tripel 12/75cl,24,FLES,53.31,0
2016-10-15,100017,1002062,false,G.Carolus Classic 12/75cl,48,FLES,106.43,0
2016-10-15,100017,1002064,false,Gulden Draak 6/75cl,12,FLES,44.3,0
2016-10-15,100017,1002072,false,Guinness 24/33cl,48,FLES,57.17,0
2016-10-15,100017,1002092,false,Hoegaarden Grand Cru 24/33cl,48,FLES,51.14,0
2016-10-15,100017,1002105,false,Hoegaarden Witbier 24/25cl,288,FLES,142.23,0
2016-10-15,100017,1002124,false,Karmeliet Tripel 24/33cl,192,FLES,160.48,0
2016-10-15,100017,1002136,false,Kasteelbier Tripel 24/33cl,24,FLES,22.24,0
2016-10-15,100017,1002162,false,Leffe 9 Rituel 24/33cl,48,FLES,41.86,0
2016-10-15,100017,1002163,false,Leffe Blond 24/33cl,288,FLES,217.8,0
2016-10-15,100017,1002180,false,La Chouffe 12/75cl,24,FLES,47.61,0
2016-10-15,100017,1002183,false,Leffe Donker 24/33cl,288,FLES,216.71,0
2016-10-15,100017,1002201,false,Gauloise Brune 12/75cl,36,FLES,73.13,0
2016-10-15,100017,1002220,false,Leffe Radieuse 24/33cl,48,FLES,54.48,0
2016-10-15,100017,1002256,false,Mc Chouffe 12/75cl,48,FLES,99.15,0
2016-10-15,100017,1002270,false,Moinette Blonde 12/75cl,12,FLES,22.09,0
2016-10-15,100017,1002297,false,Orval 24/33cl,120,FLES,120.21,0
2016-10-15,100017,1002314,false,Pauwel Kwak 24/33cl,72,FLES,54.4,0
2016-10-15,100017,1002355,false,Rodenbach Grand Cru 24/33cl,96,FLES,92.45,0
2016-10-15,100017,1002357,false,Rochefort 10 24/33cl,144,FLES,209.8,0
2016-10-15,100017,1002358,false,Rochefort 6 24/33cl,48,FLES,41.03,0
2016-10-15,100017,1002359,false,Rochefort 8 24/33cl,144,FLES,140.02,0
2016-10-15,100017,1002380,false,St.Bernardus Witbier 24/33cl,72,FLES,40.75,0
2016-10-15,100017,1002386,false,Saison Dupont Bio 12/75cl,36,FLES,56.93,0
2016-10-15,100017,1002406,false,St.Feuillien Noel 12/75cl,72,FLES,159.61,0
2016-10-15,100017,1002460,false,Troubadour Obscura 24/33cl,48,FLES,43.86,0
2016-10-15,100017,1002530,false,Westmalle Tripel 24/33cl,96,FLES,86.61,0
2016-10-15,100017,1002556,false,Kasteelbier Rouge 24/33cl,96,FLES,80.43,0
2016-10-15,100017,1002560,false,Westmalle Dubbel 12/75cl,36,FLES,99.31,0
2016-10-15,100017,1003064,false,De Koninck Vat 30L,6,STUK,394.21,0
2016-10-15,100017,1003091,false,Hoegaarden Witbier Vat 30L,8,STUK,486.8,0
2016-10-15,100017,1003159,false,Westmalle Dubbel vat 30L,6,STUK,393.06,0
2016-10-15,100017,1003832,false,G.Carolus Cuvee vd Keizer Blauw 12/75cl,12,FLES,42.13,0
2016-10-15,100017,1003872,false,Vedett Extra White 24/33cl,72,FLES,45.27,0
2016-10-15,100017,1003893,false,Bush de Noel 24/33cl,144,FLES,136.64,0
2016-10-15,100017,1004067,false,Duchesse de Bourgogne 12/75cl,24,FLES,57.39,0
2016-10-15,100017,1004074,false,Hopus 20/33cl,40,FLES,33.81,0
2016-10-15,100017,1004463,false,La Chouffe 24/33cl,72,FLES,65.58,0
2016-10-15,100017,1004464,false,Mc Chouffe 24/33cl,72,FLES,65.58,0
2016-10-15,100017,1004696,false,Karmeliet Tripel 12/75cl,36,FLES,94.14,0
2016-10-15,100017,1004718,false,Karmeliet Glas,12,STUK,33.12,0
2016-10-15,100017,1004995,false,Floris Fraise 24/33cl,48,FLES,57.92,0
2016-10-15,100017,1005040,false,Brugse Zot Glas,12,STUK,27,0
2016-10-15,100017,1005517,false,Duvel Tripel Hop 24/33cl,48,FLES,52.99,0
2016-10-15,100017,1005673,false,John Martin's IPA 24/33cl,48,FLES,41.75,0
2016-10-15,100017,1006627,false,Oude Geuze 3 Fonteinen doos,36,FLES,103.82,0
2016-10-15,100017,1006644,false,Troubadour Imperial Stout,96,FLES,93.03,0
2016-10-15,100017,1007425,false,Bootjesbier,144,FLES,124.1,0
2016-10-15,100017,1009131,false,Grimbergen Rouge 24/33cl,72,FLES,77.54,0
2016-10-15,100017,E1200,true,"Leeggoed € 12,00",2,STUK,24,0
2016-10-15,100017,E210,true,"Leeggoed € 2,10",3,STUK,6.3,0
2016-10-15,100017,E3000,true,"Leeggoed € 30,00",20,STUK,600,0
2016-10-15,100017,E400,true,"Leeggoed € 4,00",6,STUK,24,0
2016-10-15,100017,E450,true,"Leeggoed € 4,50",208,STUK,936,0
2016-10-15,100017,E600,true,"Leeggoed € 6,00",3,STUK,18,0
2016-10-15,100017,E700,true,"Leeggoed € 7,00",17,STUK,119,0
2016-10-15,100017,E810,true,"Leeggoed € 8,10",2,STUK,16.2,0
2016-10-15,101903,1001438,false,Boon Gueuze Mariage Parf. 12/37.5cl,24,FLES,39.68,0
2016-10-15,101903,1001440,false,Boon Kriek Mariage Parf. 12/37.5cl,12,FLES,30.04,0
2016-10-15,101903,1001492,false,Hanssens gueuze 12/75cl,12,FLES,40.26,0
2016-10-15,101903,1001497,false,Kriek Des Jacobins 24/33cl,24,FLES,20.81,0
2016-10-15,101903,1001524,false,Mort Subite Kriek Original 24/25cl,48,FLES,33.44,0
2016-10-15,101903,1001670,false,Blanche De Bruxelles 24/33cl,72,FLES,38.49,0
2016-10-15,101903,1001756,false,Trappiste 12 24/33cl,24,FLES,149.6,0
2016-10-15,101903,1001811,false,Bink Blond 24/33cl,48,FLES,28.94,0
2016-10-15,101903,1001814,false,Adelardus Dubbel 24/33cl,24,FLES,18.17,0
2016-10-15,101903,1001815,false,Adelardus Tripel 24/33cl,48,FLES,40.34,0
2016-10-15,101903,1001819,false,Bush Ambrée 24/33cl,72,FLES,66.31,0
2016-10-15,101903,1001820,false,Bush Blond 24/33cl,48,FLES,40.2,0
2016-10-15,101903,1001841,false,Blanche des Neiges 24/33cl,48,FLES,29.1,0
2016-10-15,101903,1001875,false,Barbar 24/33cl,48,FLES,44.36,0
2016-10-15,101903,1001935,false,Cuvee Des Trolls 24/25cl,48,FLES,26.99,0
2016-10-15,101903,1001941,false,Chimay Grand Reserve 12/75cl,12,FLES,31.31,0
2016-10-15,101903,1001996,false,Avec Les Bons Voeux Dupont 12/75cl,48,FLES,100.81,0
2016-10-15,101903,1002045,false,De Ranke Guldenberg 24/33cl,96,FLES,86.12,0
2016-10-15,101903,1002046,false,De Ranke Guldenberg 6/75cl,18,FLES,55.18,0
2016-10-15,101903,1002124,false,Karmeliet Tripel 24/33cl,144,FLES,120.36,0
2016-10-15,101903,1002140,false,De Ranke Kriek 6/75cl,6,FLES,20.99,0
2016-10-15,101903,1002180,false,La Chouffe 12/75cl,36,FLES,71.42,0
2016-10-15,101903,1002238,false,Livinus Blonde 24/33cl,24,FLES,16.97,0
2016-10-15,101903,1002268,false,Moinette Blonde 24/33cl,96,FLES,77.7,0
2016-10-15,101903,1002293,false,Ondineke Tripel De Glazen Toren 12/75cl,24,FLES,54.45,0
2016-10-15,101903,1002314,false,Pauwel Kwak 24/33cl,72,FLES,54.4,0
2016-10-15,101903,1002359,false,Rochefort 8 24/33cl,48,FLES,46.67,0
2016-10-15,101903,1002362,false,Reinaert Grand Cru 24/33cl,48,FLES,35.71,0
2016-10-15,101903,1002363,false,Reinaert Tripel 24/33cl,48,FLES,35.68,0
2016-10-15,101903,1002385,false,Saison Dupont 12/75cl,24,FLES,35.04,0
2016-10-15,101903,1002396,false,Saison De Silly 24/33cl,48,FLES,28.04,0
2016-10-15,101903,1002449,false,Saison Voisin 24/33cl,48,FLES,35.28,0
2016-10-15,101903,1002530,false,Westmalle Tripel 24/33cl,24,FLES,21.65,0
2016-10-15,101903,1002541,false,De Ranke XX-Bitter 6/75cl,30,FLES,78.08,0
2016-10-15,101903,1002566,false,Saison Dupont 24/33cl,144,FLES,94.31,0
2016-10-15,101903,1002579,false,De Dochter vd Korenaar Bravoure 24/33cl,24,FLES,29.22,0
2016-10-15,101903,1004463,false,La Chouffe 24/33cl,144,FLES,131.16,0
2016-10-15,101903,1004621,false,De La Senne Zinnebir 24/33cl,48,FLES,41.9,0
2016-10-15,101903,1004945,false,De Ranke Saison De Dottignies 24/33cl,120,FLES,97.73,0
2016-10-15,101903,1005660,false,De La Senne Jambe De Bois 24/33cl,240,FLES,239.74,0
2016-10-15,101903,1006744,false,De La Senne Saison Meyboom,48,FLES,48.06,0
2016-10-15,101903,1007545,false,3 fonteinen Oude Kriek doos,6,FLES,47.83,0
2016-10-15,101903,1008568,false,Boon Gueuze Vat 79,12,FLES,53.99,0
2016-10-15,101903,E150,true,"Leeggoed € 1,50",9,STUK,13.5,0
2016-10-15,101903,E240,true,"Leeggoed € 2,4",17,STUK,40.8,0
2016-10-15,101903,E340,true,"Leeggoed € 3,40",1,STUK,3.4,0
2016-10-15,101903,E450,true,"Leeggoed € 4,50",67,STUK,214.4,0
2016-10-15,101903,E600,true,"Leeggoed € 6,00",7,STUK,22.4,0
2016-10-15,101903,E700,true,"Leeggoed € 7,00",3,STUK,9.6,0
2016-10-15,101903,E800,true,Leeggoed € 8,2,STUK,6.4,0
2016-10-15,100223,1001765,false,Arend Blond 24/33cl,240,FLES,193.16,10.17
2016-10-15,100223,1001787,false,Augustijn Blond 24/33cl,720,FLES,440.83,23.2
2016-10-15,100223,1001789,false,Augustijn Grand Cru 24/33cl,240,FLES,185.42,9.76
2016-10-15,100223,1001819,false,Bush Ambrée 24/33cl,480,FLES,419.97,22.1
2016-10-15,100223,1001820,false,Bush Blond 24/33cl,480,FLES,381.93,20.1
2016-10-15,100223,1001914,false,Caracole Nostradamus 12/75cl,24,FLES,50.86,2.68
2016-10-15,100223,1001915,false,Caracole Nostradamus 24/33cl,240,FLES,224.29,11.81
2016-10-15,100223,1001935,false,Cuvee Des Trolls 24/25cl,720,FLES,384.65,20.24
2016-10-15,100223,1001950,false,Keizer Karel Rood 24/33cl,720,FLES,579.13,30.48
2016-10-15,100223,1002058,false,G.Carolus Tripel 24/33cl,480,FLES,409.41,21.55
2016-10-15,100223,1002124,false,Karmeliet Tripel 24/33cl,960,FLES,762.3,40.12
2016-10-15,100223,1002177,false,La Bière Darbyste 12/75cl,60,FLES,133,7
2016-10-15,100223,1002178,false,Lucifer 24/33cl,480,FLES,407.84,21.47
2016-10-15,100223,1002235,false,La Trappe Quadrupel 24/33cl,480,FLES,473.94,24.94
2016-10-15,100223,1002293,false,Ondineke Tripel De Glazen Toren 12/75cl,336,FLES,724.14,38.11
2016-10-15,100223,1002314,false,Pauwel Kwak 24/33cl,1440,FLES,1033.69,54.41
2016-10-15,100223,1002353,false,Rodenbach 24/25cl,240,FLES,125.55,6.61
2016-10-15,100223,1002355,false,Rodenbach Grand Cru 24/33cl,480,FLES,439.13,23.11
2016-10-15,100223,1002368,false,St.Bernardus Pater 6 24/33cl,240,FLES,132.88,6.99
2016-10-15,100223,1002370,false,St.Bernardus Prior 8 24/33cl,240,FLES,175.62,9.24
2016-10-15,100223,1002380,false,St.Bernardus Witbier 24/33cl,240,FLES,129.05,6.79
2016-10-15,100223,1002433,false,Serafijn Celtic Angel 24/33cl,240,FLES,182.99,9.63
2016-10-15,100223,1002440,false,St.Bernardus Tripel 24/33cl,480,FLES,351.23,18.49
2016-10-15,100223,1002529,false,Westmalle Dubbel 24/33cl,1440,FLES,952.32,50.12
2016-10-15,100223,1002530,false,Westmalle Tripel 24/33cl,1440,FLES,1234.15,64.96
2016-10-15,100223,1003253,false,La Trappe Witte Trappist 24/33cl,480,FLES,290.33,15.28
2016-10-15,100223,1003864,false,Serafijn Pallieter 24/33cl,120,FLES,101.51,5.34
2016-10-15,100223,1004074,false,Hopus 20/33cl,200,FLES,160.59,8.45
2016-10-15,100223,1004464,false,Mc Chouffe 24/33cl,720,FLES,623.03,32.79
2016-10-15,100223,1006306,false,Affligem Blond 24/30cl,240,FLES,178.64,9.4
2016-10-15,100223,1006307,false,Affligem Dubbel 24/30cl,240,FLES,178.64,9.4
2016-10-15,100223,1007732,false,La Trappe Blond,120,FLES,246.39,12.97
2016-10-15,100223,E1200,true,"Leeggoed € 12,00",10,STUK,80,0
2016-10-15,100223,E240,true,"Leeggoed € 2,4",7,STUK,16.8,0
2016-10-15,100223,E450,true,"Leeggoed € 4,50",573,STUK,1833.6,0
2016-10-15,100223,E700,true,"Leeggoed € 7,00",10,STUK,32,0
2016-10-15,100185,1001270,false,Delirium Tremens Glas,36,STUK,98.18,0
2016-10-15,100185,1001287,false,Grimbergen Glas,12,STUK,14.88,0
2016-10-15,100185,1001292,false,Gulden Draak Glas,36,STUK,93.42,0
2016-10-15,100185,1001301,false,Achel Glas,18,STUK,59.36,0
2016-10-15,100185,1001310,false,Kasteelbier Glas,18,STUK,26.78,0
2016-10-15,100185,1001391,false,Westmalle Glas,24,STUK,41.85,0
2016-10-15,100185,1001428,false,"Boon Oude Gueuze 12/37,5cl",12,FLES,14.07,0.74
2016-10-15,100185,1001430,false,Boon Framboise 12/37.5cl,12,FLES,20.72,1.09
2016-10-15,100185,1001437,false,"Boon Oude Kriek 12/37,5cl",12,FLES,22.2,1.17
2016-10-15,100185,1001438,false,Boon Gueuze Mariage Parf. 12/37.5cl,24,FLES,37.7,1.98
2016-10-15,100185,1001440,false,Boon Kriek Mariage Parf. 12/37.5cl,12,FLES,28.54,1.5
2016-10-15,100185,1001449,false,Cantillon gueuze 12/37.5cl,12,FLES,35.24,1.86
2016-10-15,100185,1001457,false,Cantillon grand cru Bruoc. 6/75cl,6,FLES,39.35,2.07
2016-10-15,100185,1001459,false,Cantillon Kriek 12/37.5cl,12,FLES,45.31,2.38
2016-10-15,100185,1001466,false,"De Troch gueuze 12/37,5cl",12,FLES,10.54,0.56
2016-10-15,100185,1001468,false,De Troch exotic 24/25cl,120,FLES,83.43,4.39
2016-10-15,100185,1001481,false,De Troch tropical banane 24/25cl,240,FLES,166.28,8.75
2016-10-15,100185,1001482,false,"De Troch X-mas gueuze 12/37,5cl",12,FLES,13.42,0.71
2016-10-15,100185,1001510,false,Lindemans Gueuze 24/25cl,72,FLES,29.35,1.54
2016-10-15,100185,1001531,false,St.Louis Premium Gueuze 24/25cl,48,FLES,20.83,1.1
2016-10-15,100185,1001539,false,St.Louis Kriek 24/25cl,240,FLES,123.01,6.47
2016-10-15,100185,1001691,false,Delirium Nocturnum 24/33cl,480,FLES,485.3,25.54
2016-10-15,100185,1001692,false,Delirium Christmas 24/33cl,2400,FLES,2472.25,130.12
2016-10-15,100185,1001695,false,White Pony Strongest than Ever 24/33cl,24,FLES,51.58,2.71
2016-10-15,100185,1001701,false,Boon Framboise 24/25cl,24,FLES,21.58,1.14
2016-10-15,100185,1001752,false,Achel Bruin 24/33cl,240,FLES,215.9,11.36
2016-10-15,100185,1001756,false,Trappiste 12 24/33cl,240,FLES,1421.19,74.8
2016-10-15,100185,1001758,false,Trappiste 8 24/33cl,96,FLES,418.81,22.04
2016-10-15,100185,1001796,false,Achel blond 24/33cl,240,FLES,215.9,11.36
2016-10-15,100185,1001819,false,Bush Ambrée 24/33cl,720,FLES,629.95,33.16
2016-10-15,100185,1001828,false,Bornem Dubbel 24/33cl,24,FLES,14.6,0.77
2016-10-15,100185,1001837,false,Biere de Miel bio 24/25cl,24,FLES,18.11,0.95
2016-10-15,100185,1001875,false,Barbar 24/33cl,1440,FLES,1264.21,66.54
2016-10-15,100185,1001899,false,Wittekerke Rosé 24/25cl,120,FLES,65.23,3.43
2016-10-15,100185,1001915,false,Caracole Nostradamus 24/33cl,48,FLES,44.86,2.36
2016-10-15,100185,1001917,false,Caracole Saxo 24/33cl,24,FLES,20.76,1.09
2016-10-15,100185,1001935,false,Cuvee Des Trolls 24/25cl,240,FLES,128.21,6.75
2016-10-15,100185,1001961,false,Duvel 24/33cl,1680,FLES,1321.29,69.54
2016-10-15,100185,1001962,false,Moinette Ambree 12/75cl,12,FLES,20.98,1.1
2016-10-15,100185,1001969,false,Duchesse De Bourgogne 24/25cl,120,FLES,89.59,4.72
2016-10-15,100185,1001979,false,De Graal Gember 24/33cl,24,FLES,16.8,0.88
2016-10-15,100185,1001989,false,Dolle Brouwers Dulle Teve 20/33cl,20,FLES,25.74,1.36
2016-10-15,100185,1001996,false,Avec Les Bons Voeux Dupont 12/75cl,12,FLES,23.94,1.26
2016-10-15,100185,1001999,false,Delirium Tremens 24/33cl,1440,FLES,1455.43,76.6
2016-10-15,100185,1002026,false,Fantome Saison 12/75cl,12,FLES,38.2,2.01
2016-10-15,100185,1002032,false,Fantome Pissenlit 12/75cl,12,FLES,35.55,1.87
2016-10-15,100185,1002036,false,Floris Chocolade 24/33cl,24,FLES,27.51,1.45
2016-10-15,100185,1002047,false,Grimbergen Blond 24/33cl,72,FLES,57.63,3.03
2016-10-15,100185,1002049,false,Grimbergen Dubbel 24/33cl,72,FLES,57.69,3.04
2016-10-15,100185,1002051,false,Grimbergen Optimo Bruno 24/33cl,720,FLES,806.56,42.45
2016-10-15,100185,1002052,false,Grimbergen Tripel 24/33cl,48,FLES,50.78,2.67
2016-10-15,100185,1002085,false,Hercule 20/33cl (uit productie),20,FLES,25.2,1.33
2016-10-15,100185,1002092,false,Hoegaarden Grand Cru 24/33cl,480,FLES,485.79,25.57
2016-10-15,100185,1002104,false,Hoegaarden Verb.Vrucht 24/33cl,720,FLES,758.14,39.9
2016-10-15,100185,1002108,false,Hoegaarden Wit Perfect Draft 6L,4,STUK,46.36,2.44
2016-10-15,100185,1002121,false,Jupiler 0.0 N.A. 24/25cl,120,FLES,52.72,2.78
2016-10-15,100185,1002131,false,Kasteelbier Donker 24/33cl,2880,FLES,2545.83,133.99
2016-10-15,100185,1002132,false,Kasteelbier Donker 12/75cl (Uit productie),264,FLES,585.93,30.84
2016-10-15,100185,1002136,false,Kasteelbier Tripel 24/33cl,480,FLES,422.53,22.24
2016-10-15,100185,1002153,false,Kapittel Pater 24/33cl,24,FLES,11.81,0.62
2016-10-15,100185,1002154,false,Kapittel Prior 24/33cl,24,FLES,16.21,0.85
2016-10-15,100185,1002162,false,Leffe 9 Rituel 24/33cl,240,FLES,198.82,10.46
2016-10-15,100185,1002187,false,Liefmans Goudenband 24/33cl,120,FLES,115.72,6.09
2016-10-15,100185,1002204,false,Liefmans Fruitesse 24/25cl,360,FLES,236.27,12.44
2016-10-15,100185,1002211,false,Scheldebrouwerij Lamme Goedzak 24/33cl,24,FLES,17.74,0.93
2016-10-15,100185,1002231,false,La Trappe Tripel 24/33cl,240,FLES,225.85,11.89
2016-10-15,100185,1002233,false,La Trappe Dubbel 24/33cl,480,FLES,389.34,20.49
2016-10-15,100185,1002235,false,La Trappe Quadrupel 24/33cl,480,FLES,473.94,24.94
2016-10-15,100185,1002248,false,Maredsous 6 Blond 24/33cl,480,FLES,336.43,17.71
2016-10-15,100185,1002252,false,Maredsous 8 Bruin 24/33cl,240,FLES,190.64,10.03
2016-10-15,100185,1002258,false,Mongozo Coconut 24/33cl,336,FLES,405.87,21.36
2016-10-15,100185,1002317,false,Pink Killer 24/25cl,96,FLES,61.74,3.25
2016-10-15,100185,1002326,false,Struise Pannepot 24/33cl,24,FLES,32.06,1.69
2016-10-15,100185,1002357,false,Rochefort 10 24/33cl,1920,FLES,2657.5,139.87
2016-10-15,100185,1002358,false,Rochefort 6 24/33cl,480,FLES,389.81,20.52
2016-10-15,100185,1002359,false,Rochefort 8 24/33cl,1920,FLES,1773.6,93.35
2016-10-15,100185,1002360,false,Ramée Blond 24/33cl,24,FLES,21.61,1.14
2016-10-15,100185,1002366,false,St.Bernardus Abt 12 24/33cl,2400,FLES,2179.65,114.72
2016-10-15,100185,1002370,false,St.Bernardus Prior 8 24/33cl,240,FLES,175.62,9.24
2016-10-15,100185,1002380,false,St.Bernardus Witbier 24/33cl,240,FLES,129.05,6.79
2016-10-15,100185,1002382,false,Scotch De Silly 24/33cl,24,FLES,17.55,0.92
2016-10-15,100185,1002387,false,Saison d'Epautre 12/75cl,12,FLES,26.6,1.4
2016-10-15,100185,1002440,false,St.Bernardus Tripel 24/33cl,360,FLES,263.43,13.86
2016-10-15,100185,1002442,false,Satan Red 24/33cl,312,FLES,253.52,13.34
2016-10-15,100185,1002455,false,Achel Extra 12/75cl,12,FLES,41.81,2.2
